station_name,clean_lines,equipments,gtfs_stop_id,lat,lon,avg_daily_entries,avg_daily_exits,Elevator,Importance,Perc. Importance,Betweenness,destination,walking_dist
Kings Hwy,BQ,"EL761,EL760",D35,40.60867,-73.957734,651.8164383561644,1578.5013698630137,EL761,3,60.0,8860.0,Kings Hwy,9.0
Kingsbridge Rd,BD,"EL189,EL191,EL190",D04,40.866978,-73.893509,304.627397260274,825.8630136986301,EL189,4,100.0,9.0,Kingsbridge Rd,11.0
Kingsbridge Rd,BD,"EL189,EL191,EL190",D04,40.866978,-73.893509,304.627397260274,825.8630136986301,EL191,2,50.0,21.0,Kingsbridge Rd,11.0
Kingsbridge Rd,BD,"EL189,EL191,EL190",D04,40.866978,-73.893509,304.627397260274,825.8630136986301,EL190,2,50.0,21.0,Kingsbridge Rd,11.0
Marcy Ave,JMZ,"EL391,EL392",M16,40.708359,-73.957757,1107.3780821917808,1006.4082191780822,EL391,3,50.0,7092.0,Marcy Ave,5.0
Marcy Ave,JMZ,"EL391,EL392",M16,40.708359,-73.957757,1107.3780821917808,1006.4082191780822,EL392,3,50.0,10626.0,Marcy Ave,5.0
Myrtle - Wyckoff Aves,L,"EL396,ES332,ES333,EL397,EL398",L17,40.699814,-73.911586,763.4465753424657,1519.890410958904,EL396,4,100.0,1776.0,,
Myrtle - Wyckoff Aves,L,"EL396,ES332,ES333,EL397,EL398",L17,40.699814,-73.911586,763.4465753424657,1519.890410958904,EL397,2,50.0,48035.49210276666,,
Myrtle - Wyckoff Aves,L,"EL396,ES332,ES333,EL397,EL398",L17,40.699814,-73.911586,763.4465753424657,1519.890410958904,EL398,2,50.0,54693.49210276665,,
Ozone Park - Lefferts Blvd,AS,"EL462,EL463",A65,40.685951,-73.82579799999998,225.34794520547945,625.8876712328768,EL462,2,100.0,1776.0,Ozone Park - Lefferts Blvd,9.0
Ozone Park - Lefferts Blvd,AS,"EL462,EL463",A65,40.685951,-73.82579799999998,225.34794520547945,625.8876712328768,EL462,2,100.0,1776.0,Ozone Park - Lefferts Blvd,20.0
Ozone Park - Lefferts Blvd,AS,"EL462,EL463",A65,40.685951,-73.82579799999998,225.34794520547945,625.8876712328768,EL463,2,100.0,5322.0,Ozone Park - Lefferts Blvd,9.0
Ozone Park - Lefferts Blvd,AS,"EL462,EL463",A65,40.685951,-73.82579799999998,225.34794520547945,625.8876712328768,EL463,2,100.0,5322.0,Ozone Park - Lefferts Blvd,20.0
Pelham Bay Park,6,"EL121,ES121,EL122,ES120",601,40.852462,-73.828121,357.26027397260276,339.15342465753423,EL121,1,100.0,1776.0,Pelham Bay Park,19.0
Pelham Bay Park,6,"EL121,ES121,EL122,ES120",601,40.852462,-73.828121,357.26027397260276,339.15342465753423,EL122,1,100.0,5322.0,Pelham Bay Park,19.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,450.15890410958906,370.972602739726,EL137,2,50.0,5322.0,Pelham Pkwy,8.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,450.15890410958906,370.972602739726,EL137,2,50.0,5322.0,Pelham Pkwy,11.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,66.77808219178083,200.37808219178083,EL137,2,50.0,5322.0,Pelham Pkwy,8.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,66.77808219178083,200.37808219178083,EL137,2,50.0,5322.0,Pelham Pkwy,11.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,450.15890410958906,370.972602739726,EL138,2,50.0,12390.0,Pelham Pkwy,8.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,450.15890410958906,370.972602739726,EL138,2,50.0,12390.0,Pelham Pkwy,11.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,66.77808219178083,200.37808219178083,EL138,2,50.0,12390.0,Pelham Pkwy,8.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,66.77808219178083,200.37808219178083,EL138,2,50.0,12390.0,Pelham Pkwy,11.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,450.15890410958906,370.972602739726,EL136,4,100.0,1776.0,Pelham Pkwy,8.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,450.15890410958906,370.972602739726,EL136,4,100.0,1776.0,Pelham Pkwy,11.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,66.77808219178083,200.37808219178083,EL136,4,100.0,1776.0,Pelham Pkwy,8.0
Pelham Pkwy,25,"EL137,EL138,ES123,ES122,EL136",211,40.857192,-73.867615,66.77808219178083,200.37808219178083,EL136,4,100.0,1776.0,Pelham Pkwy,11.0
Prospect Park,BQS,"EL383,EL382",D26,40.661614,-73.962246,471.3835616438356,947.2657534246575,EL383,2,50.0,8860.0,Prospect Park,8.0
Prospect Park,BQS,"EL383,EL382",D26,40.661614,-73.962246,471.3835616438356,947.2657534246575,EL383,2,50.0,8860.0,Prospect Park,8.0
Prospect Park,BQS,"EL383,EL382",D26,40.661614,-73.962246,471.3835616438356,947.2657534246575,EL382,2,50.0,5322.0,Prospect Park,8.0
Prospect Park,BQS,"EL383,EL382",D26,40.661614,-73.962246,471.3835616438356,947.2657534246575,EL382,2,50.0,5322.0,Prospect Park,8.0
Queens Plz,EMR,"EL430,EL429,EL428",G21,40.748973,-73.93724300000002,630.2465753424658,1407.323287671233,EL430,3,50.0,14152.0,Queens Plz,12.0
Queens Plz,EMR,"EL430,EL429,EL428",G21,40.748973,-73.93724300000002,630.2465753424658,1407.323287671233,EL429,3,50.0,7092.0,Queens Plz,12.0
Queens Plz,EMR,"EL430,EL429,EL428",G21,40.748973,-73.93724300000002,630.2465753424658,1407.323287671233,EL428,6,100.0,1776.0,Queens Plz,12.0
Roosevelt Island - Main St,F,"ES413,ES412,ES411,ES415,ES414,ES416,ES417,ES419,ES420,ES418,EL404,EL403",B06,40.759145,-73.95326,325.06301369863013,874.758904109589,EL404,1,50.0,7092.0,,
Roosevelt Island - Main St,F,"ES413,ES412,ES411,ES415,ES414,ES416,ES417,ES419,ES420,ES418,EL404,EL403",B06,40.759145,-73.95326,325.06301369863013,874.758904109589,EL403,1,50.0,3550.0,,
Simpson St,25,"EL128,EL127",217,40.824073,-73.893064,274.83287671232875,252.3041095890411,EL128,2,50.0,15.0,Simpson St,7.0
Simpson St,25,"EL128,EL127",217,40.824073,-73.893064,274.83287671232875,252.3041095890411,EL128,2,50.0,15.0,Simpson St,5.0
Simpson St,25,"EL128,EL127",217,40.824073,-73.893064,274.83287671232875,252.3041095890411,EL128,2,50.0,15.0,Simpson St,9.0
Simpson St,25,"EL128,EL127",217,40.824073,-73.893064,274.83287671232875,252.3041095890411,EL127,2,50.0,15.0,Simpson St,7.0
Simpson St,25,"EL128,EL127",217,40.824073,-73.893064,274.83287671232875,252.3041095890411,EL127,2,50.0,15.0,Simpson St,5.0
Simpson St,25,"EL128,EL127",217,40.824073,-73.893064,274.83287671232875,252.3041095890411,EL127,2,50.0,15.0,Simpson St,9.0
South Ferry,1,"EL731,ES373,ES369,ES370,ES375,ES372,ES371,ES374,EL730",142,40.702068,-74.013664,,,EL731,1,100.0,5322.0,South Ferry,9.0
South Ferry,1,"EL731,ES373,ES369,ES370,ES375,ES372,ES371,ES374,EL730",142,40.702068,-74.013664,626.8575342465754,662.2876712328767,EL731,1,100.0,5322.0,South Ferry,9.0
South Ferry,1,"EL731,ES373,ES369,ES370,ES375,ES372,ES371,ES374,EL730",142,40.702068,-74.013664,,,EL730,1,100.0,1776.0,South Ferry,9.0
South Ferry,1,"EL731,ES373,ES369,ES370,ES375,ES372,ES371,ES374,EL730",142,40.702068,-74.013664,626.8575342465754,662.2876712328767,EL730,1,100.0,1776.0,South Ferry,9.0
Sutphin Blvd - Archer Av,EJZ,"ES437,ES436,ES434,ES435,EL411,ES464X,ES463X,ES449X,ES432X,ES433X,EL450X,EL449X,EL448X,ES448X",G06,40.700486,-73.807969,1471.5479452054794,1840.8739726027397,EL411,6,100.0,8860.0,Sutphin Blvd - Archer Av,15.0
Sutphin Blvd - Archer Av,EJZ,"ES437,ES436,ES434,ES435,EL411,ES464X,ES463X,ES449X,ES432X,ES433X,EL450X,EL449X,EL448X,ES448X",G06,40.700486,-73.807969,1471.5479452054794,1840.8739726027397,EL450X,0,0.0,591.3333333333361,Sutphin Blvd - Archer Av,15.0
Sutphin Blvd - Archer Av,EJZ,"ES437,ES436,ES434,ES435,EL411,ES464X,ES463X,ES449X,ES432X,ES433X,EL450X,EL449X,EL448X,ES448X",G06,40.700486,-73.807969,1471.5479452054794,1840.8739726027397,EL449X,0,0.0,591.3333333333361,Sutphin Blvd - Archer Av,15.0
Sutphin Blvd - Archer Av,EJZ,"ES437,ES436,ES434,ES435,EL411,ES464X,ES463X,ES449X,ES432X,ES433X,EL450X,EL449X,EL448X,ES448X",G06,40.700486,-73.807969,1471.5479452054794,1840.8739726027397,EL448X,0,0.0,591.3333333333361,Sutphin Blvd - Archer Av,15.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,168.4191780821918,545.5671232876713,EL232,0,0.0,68383.0395442881,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,1101.3342465753424,1072.654794520548,EL232,0,0.0,68383.0395442881,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,168.4191780821918,545.5671232876713,EL231X,18,100.0,1776.0,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,1101.3342465753424,1072.654794520548,EL231X,18,100.0,1776.0,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,168.4191780821918,545.5671232876713,EL232X,0,0.0,68383.0395442881,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,1101.3342465753424,1072.654794520548,EL232X,0,0.0,68383.0395442881,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,168.4191780821918,545.5671232876713,EL233,3,16.666666666666664,66054.75118712072,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,1101.3342465753424,1072.654794520548,EL233,3,16.666666666666664,66054.75118712072,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,168.4191780821918,545.5671232876713,EL229,4,22.222222222222218,97335.32171048994,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,1101.3342465753424,1072.654794520548,EL229,4,22.222222222222218,97335.32171048994,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,168.4191780821918,545.5671232876713,EL230,4,22.222222222222218,107562.3790663706,Times Sq - 42nd St,6.0
Times Sq - 42nd St,NQRW,"EL231X,ES216,ES217,ES218,EL229,EL232,EL233,EL230,ES261X,ES262X,ES268X,ES267X,EL232X",R16,40.754672,-73.986754,1101.3342465753424,1072.654794520548,EL230,4,22.222222222222218,107562.3790663706,Times Sq - 42nd St,6.0
Utica Ave,AC,"EL346,EL345,EL344",A48,40.679364,-73.930729,874.7561643835617,1892.5424657534247,EL345,2,50.0,21.0,,
Utica Ave,AC,"EL346,EL345,EL344",A48,40.679364,-73.930729,874.7561643835617,1892.5424657534247,EL344,4,100.0,9.0,,
Utica Ave,AC,"EL346,EL345,EL344",A48,40.679364,-73.930729,874.7561643835617,1892.5424657534247,EL346,2,50.0,21.0,,
Howard Beach - JFK Airport,A,"EL491X,EL490X,EL495X,EL494X,EL493X,ES498X,ES497X,ES499X,ES496X,EL492X",H03,40.660476,-73.830301,1.7972602739726027,-3.2054794520547945,EL491X,0,0.0,887.5,,
Howard Beach - JFK Airport,A,"EL491X,EL490X,EL495X,EL494X,EL493X,ES498X,ES497X,ES499X,ES496X,EL492X",H03,40.660476,-73.830301,1.7972602739726027,-3.2054794520547945,EL490X,0,0.0,887.5,,
Howard Beach - JFK Airport,A,"EL491X,EL490X,EL495X,EL494X,EL493X,ES498X,ES497X,ES499X,ES496X,EL492X",H03,40.660476,-73.830301,1.7972602739726027,-3.2054794520547945,EL495X,0,0.0,1663.065181593395,,
Howard Beach - JFK Airport,A,"EL491X,EL490X,EL495X,EL494X,EL493X,ES498X,ES497X,ES499X,ES496X,EL492X",H03,40.660476,-73.830301,1.7972602739726027,-3.2054794520547945,EL494X,0,0.0,1663.065181593395,,
Howard Beach - JFK Airport,A,"EL491X,EL490X,EL495X,EL494X,EL493X,ES498X,ES497X,ES499X,ES496X,EL492X",H03,40.660476,-73.830301,1.7972602739726027,-3.2054794520547945,EL493X,1,33.33333333333333,4455.07532110608,,
Howard Beach - JFK Airport,A,"EL491X,EL490X,EL495X,EL494X,EL493X,ES498X,ES497X,ES499X,ES496X,EL492X",H03,40.660476,-73.830301,1.7972602739726027,-3.2054794520547945,EL492X,1,33.33333333333333,4455.07532110608,,
World Trade Center,E,"EL326,EL23X",E01,40.712582,-74.009781,,,EL326,0,0.0,887.5,World Trade Center,7.0
World Trade Center,E,"EL326,EL23X",E01,40.712582,-74.009781,,,EL326,0,0.0,887.5,World Trade Center,7.0
World Trade Center,E,"EL326,EL23X",E01,40.712582,-74.009781,814.8109589041096,583.7287671232876,EL326,0,0.0,887.5,World Trade Center,7.0
World Trade Center,E,"EL326,EL23X",E01,40.712582,-74.009781,,,EL23X,0,0.0,887.5,World Trade Center,7.0
World Trade Center,E,"EL326,EL23X",E01,40.712582,-74.009781,,,EL23X,0,0.0,887.5,World Trade Center,7.0
World Trade Center,E,"EL326,EL23X",E01,40.712582,-74.009781,814.8109589041096,583.7287671232876,EL23X,0,0.0,887.5,World Trade Center,7.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL225,0,0.0,1650.1270661869721,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL225,0,0.0,1650.1270661869721,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL225,0,0.0,1650.1270661869721,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL225,0,0.0,1650.1270661869721,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL226,0,0.0,3059.3215896675347,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL226,0,0.0,3059.3215896675347,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL226,0,0.0,3059.3215896675347,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL226,0,0.0,3059.3215896675347,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL227,2,16.666666666666664,29964.540267010132,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL227,2,16.666666666666664,29964.540267010132,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL227,2,16.666666666666664,29964.540267010132,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL227,2,16.666666666666664,29964.540267010132,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL228,2,16.666666666666664,3992.08016736851,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,1919.7945205479452,729.7917808219178,EL228,2,16.666666666666664,3992.08016736851,34th St - Penn Station,6.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL228,2,16.666666666666664,3992.08016736851,34th St - Penn Station,22.0
34th St - Penn Station,ACE,"EL225,EL227,EL228,EL226",A28,40.752287,-73.993391,866.4958904109589,562.5397260273973,EL228,2,16.666666666666664,3992.08016736851,34th St - Penn Station,6.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL34X,0,0.0,1364.1740138643322,34th St - Penn Station,22.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL34X,0,0.0,1364.1740138643322,34th St - Penn Station,6.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL216,1,8.333333333333332,7199.33138483623,34th St - Penn Station,22.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL216,1,8.333333333333332,7199.33138483623,34th St - Penn Station,6.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL215,4,33.33333333333333,27947.53755519751,34th St - Penn Station,22.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL215,4,33.33333333333333,27947.53755519751,34th St - Penn Station,6.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL214,1,8.333333333333332,4511.1671781206815,34th St - Penn Station,22.0
34th St - Penn Station,123,"EL215,EL216,EL214,EL34X",128,40.750373,-73.991057,1497.978082191781,606.7561643835617,EL214,1,8.333333333333332,4511.1671781206815,34th St - Penn Station,6.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL401,0,0.0,357.00000000001967,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL401,0,0.0,357.00000000001967,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL401,0,0.0,357.00000000001967,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL401,0,0.0,357.00000000001967,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL401,0,0.0,357.00000000001967,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL401,0,0.0,357.00000000001967,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL444,0,0.0,1422.6000000000772,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL444,0,0.0,1422.6000000000772,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL444,0,0.0,1422.6000000000772,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL444,0,0.0,1422.6000000000772,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL444,0,0.0,1422.6000000000772,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL444,0,0.0,1422.6000000000772,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL402,0,0.0,3896.399999999858,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL402,0,0.0,3896.399999999858,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL402,0,0.0,3896.399999999858,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL402,0,0.0,3896.399999999858,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL402,0,0.0,3896.399999999858,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL402,0,0.0,3896.399999999858,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL440,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL440,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL440,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL440,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,18.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL440,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,5.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,1421.3835616438357,857.1917808219179,EL440,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,8.0
Lexington Ave - 63rd St,FQ,"EL444,EL401,EL402,ES408,ES407,ES409,ES410,EL443,EL442,EL441,EL440,ES458,ES459,ES405,ES406,ES402,ES401,ES404,ES403",B08,40.764629,-73.966113,,,EL441,0,0.0,1238.2500000000066,Lexington Ave - 63rd St,18.0
